"var","hr","pval","hr_ci95"
"tnm_stageIV",4.2,"3.15e-03","1.6 to 11.1"
"TMB.cathigh",0.8,"3.34e-01","0.5 to 1.3"
"PDL1.catmed",0.8,"3.10e-01","0.4 to 1.3"
"PDL1.cathigh",1.1,"7.27e-01","0.6 to 2.1"
"nmdfs_med.catmed",0.9,"6.28e-01","0.5 to 1.5"
"nmdfs_med.cathigh",1.2,"5.39e-01","0.7 to 2.2"
"age.cat>=65",1.4,"1.67e-01","0.9 to 2.1"
"gendermale",1,"9.22e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.96e-01","0.6 to 3"
"tnm_stageIII",2.3,"3.61e-02","1.1 to 5.1"
"tnm_stageIV",3.9,"5.49e-03","1.5 to 10"
"TMB.cathigh",0.7,"1.50e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.08e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.24e-01","0.6 to 1.9"
"nmdfs_med.wt.catmed",0.7,"1.74e-01","0.4 to 1.2"
"nmdfs_med.wt.cathigh",1.1,"8.03e-01","0.6 to 1.9"
"age.cat>=65",1.4,"1.57e-01","0.9 to 2.2"
"gendermale",1,"8.28e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.07e-01","0.6 to 3"
"tnm_stageIII",2.2,"4.34e-02","1 to 4.9"
"tnm_stageIV",3.9,"5.41e-03","1.5 to 10"
"TMB.cathigh",0.8,"2.41e-01","0.5 to 1.2"
"PDL1.catmed",0.8,"3.23e-01","0.4 to 1.3"
"PDL1.cathigh",1.1,"8.77e-01","0.6 to 2"
"nmdfs_mean.catmed",0.9,"7.67e-01","0.5 to 1.6"
"nmdfs_mean.cathigh",1.1,"7.93e-01","0.6 to 2"
"age.cat>=65",1.4,"1.82e-01","0.9 to 2.1"
"gendermale",1,"9.41e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.14e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"3.01e-02","1.1 to 5.2"
"tnm_stageIV",3.8,"6.65e-03","1.4 to 9.8"
"TMB.cathigh",0.7,"1.33e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.18e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.89e-01","0.5 to 1.9"
"nmdfs_mean.wt.catmed",1,"9.82e-01","0.6 to 1.8"
"nmdfs_mean.wt.cathigh",1.2,"4.67e-01","0.7 to 2.2"
"age.cat>=65",1.3,"1.99e-01","0.9 to 2.1"
"gendermale",1,"9.01e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.25e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"3.36e-02","1.1 to 5.2"
"tnm_stageIV",3.8,"6.31e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.48e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.41e-01","0.5 to 1.3"
"PDL1.cathigh",1,"9.56e-01","0.5 to 1.9"
"nmdns_max.catmed",0.7,"1.88e-01","0.4 to 1.2"
"nmdns_max.cathigh",1,"9.37e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.14e-01","0.9 to 2.3"
"gendermale",1,"9.59e-01","0.6 to 1.6"
"tnm_stageII",1.4,"4.55e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"2.47e-02","1.1 to 5.3"
"tnm_stageIV",4.1,"3.80e-03","1.6 to 10.9"
"TMB.cathigh",0.7,"9.91e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"2.97e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.47e-01","0.5 to 1.8"
"nmdns_n_decayed.catmed",0.9,"7.65e-01","0.6 to 1.5"
"nmdns_n_decayed.cathigh",1,"9.26e-01","0.6 to 1.8"
"age.cat>=65",1.3,"2.01e-01","0.9 to 2.1"
"gendermale",1,"9.85e-01","0.6 to 1.6"
"tnm_stageII",1.3,"4.84e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.42e-02","1.1 to 5.4"
"tnm_stageIV",3.7,"6.61e-03","1.4 to 9.7"
"TMB.cathigh",0.7,"1.18e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.92e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.81e-01","0.5 to 1.7"
"nmdns_frac_decayed.catmed",0.7,"2.18e-01","0.4 to 1.2"
"nmdns_frac_decayed.cathigh",0.9,"8.30e-01","0.5 to 1.6"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"8.84e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.23e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.10e-02","1.1 to 5.4"
"tnm_stageIV",4,"4.61e-03","1.5 to 10.4"
"TMB.cathigh",0.8,"2.63e-01","0.5 to 1.2"
"PDL1.catmed",0.8,"2.93e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.01e-01","0.5 to 1.8"
"nmdns_med.catmed",0.9,"7.63e-01","0.5 to 1.6"
"nmdns_med.cathigh",0.8,"4.98e-01","0.4 to 1.5"
"age.cat>=65",1.4,"1.63e-01","0.9 to 2.2"
"gendermale",1,"8.86e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.85e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.51e-02","1.1 to 5.3"
"tnm_stageIV",3.8,"6.32e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.71e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.75e-01","0.5 to 1.7"
"nmdns_med.wt.catmed",0.7,"1.80e-01","0.4 to 1.2"
"nmdns_med.wt.cathigh",0.8,"3.96e-01","0.4 to 1.4"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.1"
"gendermale",1,"8.69e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.32e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"2.65e-02","1.1 to 5.2"
"tnm_stageIV",3.9,"5.39e-03","1.5 to 10.1"
"TMB.cathigh",0.7,"2.10e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.24e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.74e-01","0.5 to 1.7"
"nmdns_mean.catmed",0.7,"2.55e-01","0.4 to 1.2"
"nmdns_mean.cathigh",0.7,"2.52e-01","0.4 to 1.3"
"age.cat>=65",1.4,"1.50e-01","0.9 to 2.2"
"gendermale",1,"8.23e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.76e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.49e-02","1.1 to 5.3"
"tnm_stageIV",3.8,"5.70e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"1.08e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.37e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.33e-01","0.5 to 1.7"
"nmdns_mean.wt.catmed",0.7,"1.68e-01","0.4 to 1.2"
"nmdns_mean.wt.cathigh",0.8,"3.56e-01","0.4 to 1.4"
"age.cat>=65",1.4,"1.56e-01","0.9 to 2.2"
"gendermale",1,"9.14e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.43e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"3.04e-02","1.1 to 5.1"
"tnm_stageIV",3.8,"5.77e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"1.78e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.06e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"8.31e-01","0.5 to 1.7"
