"var","hr","pval","hr_ci95"
"age.cat>=65",1.7,"7.56e-04","1.3 to 2.4"
"gendermale",0.7,"2.56e-02","0.5 to 1"
"tnm_stageII",1.1,"7.10e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.26e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"TMB.cathigh",1,"8.77e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"2.36e-01","0.6 to 1.2"
"PDL1.cathigh",0.5,"2.30e-03","0.3 to 0.8"
"nmdns_mean.catmed",0.9,"4.71e-01","0.6 to 1.3"
"nmdns_mean.cathigh",0.7,"1.49e-01","0.5 to 1.1"
"age.cat>=65",1.8,"4.05e-04","1.3 to 2.4"
"gendermale",0.7,"2.90e-02","0.5 to 1"
"tnm_stageII",1.1,"7.22e-01","0.6 to 2.1"
"tnm_stageIII",2.8,"9.97e-07","1.8 to 4.2"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.6"
"TMB.cathigh",1,"9.48e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.79e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"8.23e-04","0.3 to 0.7"
"nmdns_mean.wt.catmed",1.1,"6.53e-01","0.7 to 1.6"
"nmdns_mean.wt.cathigh",0.9,"5.20e-01","0.5 to 1.4"
"age.cat>=65",1.7,"7.21e-04","1.3 to 2.4"
"gendermale",0.7,"2.60e-02","0.5 to 1"
"tnm_stageII",1.1,"7.10e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.28e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"TMB.cathigh",1,"8.69e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"2.36e-01","0.6 to 1.2"
"PDL1.cathigh",0.5,"2.11e-03","0.3 to 0.8"
