"var","hr","pval","hr_ci95"
"gendermale",1.4,"4.49e-02","1 to 2"
"tnm_stageI",1.3,"6.57e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.5,"4.78e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.22e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.30e-02","1 to 12.3"
"TMB.cathigh",0.6,"1.17e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"2.81e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"2.92e-05","0.2 to 0.6"
"SSX5_cna",1,"8.12e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.22e-03","1.3 to 2.6"
"gendermale",1.4,"6.23e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.39e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.91e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.53e-02","1 to 12.2"
"TMB.cathigh",0.6,"6.22e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.34e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.19e-05","0.2 to 0.6"
"FOXP3_cna",1.1,"7.22e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.31e-03","1.3 to 2.6"
"gendermale",1.4,"6.34e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.40e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.88e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.28e-01","0.8 to 6.4"
"tnm_stageIV",3.6,"4.43e-02","1 to 12.3"
"TMB.cathigh",0.6,"6.08e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.23e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.96e-05","0.2 to 0.6"
"SMC1A_cna",1.1,"6.92e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.28e-03","1.3 to 2.6"
"gendermale",1.4,"6.39e-02","1 to 2"
"tnm_stageI",1.2,"6.84e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.41e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.87e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.6,"4.42e-02","1 to 12.3"
"TMB.cathigh",0.6,"6.13e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.34e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.84e-05","0.2 to 0.6"
"SMC1A_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"1.08e-03","1.3 to 2.6"
"gendermale",1.4,"6.18e-02","1 to 2"
"tnm_stageI",1.2,"6.87e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.03e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.70e-02","1 to 12"
"TMB.cathigh",0.6,"7.01e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.49e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.83e-05","0.2 to 0.6"
"MORC4_cna",0.9,"2.85e-01","0.6 to 1.1"
"age.cat>=65",1.9,"6.18e-04","1.3 to 2.7"
"gendermale",1.4,"4.46e-02","1 to 2"
"tnm_stageI",1.3,"6.66e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.30e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.09e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.23e-01","0.8 to 6.4"
"tnm_stageIV",3.4,"5.32e-02","1 to 11.6"
"TMB.cathigh",0.6,"6.75e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.44e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.27e-05","0.2 to 0.6"
"CUL4B_cna",0.9,"5.11e-01","0.7 to 1.2"
"age.cat>=65",1.9,"7.93e-04","1.3 to 2.7"
"gendermale",1.4,"5.01e-02","1 to 2"
"tnm_stageI",1.3,"6.66e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.35e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.24e-01","0.8 to 6.4"
"tnm_stageIV",3.4,"5.05e-02","1 to 11.8"
"TMB.cathigh",0.6,"6.17e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.62e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.97e-05","0.2 to 0.6"
"CUL4B_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"1.21e-03","1.3 to 2.6"
"gendermale",1.4,"4.98e-02","1 to 2"
"tnm_stageI",1.3,"6.70e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.30e-01","0.1 to 1.8"
"tnm_stageII",1.4,"4.94e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.19e-01","0.8 to 6.5"
"tnm_stageIV",3.5,"4.45e-02","1 to 12.2"
"TMB.cathigh",0.6,"9.01e-03","0.5 to 0.9"
"PDL1.catmed",0.5,"2.63e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"2.46e-05","0.2 to 0.6"
"TMB",1,"4.82e-01","1 to 1"
"age.cat>=65",1.8,"8.30e-04","1.3 to 2.6"
"gendermale",1.4,"5.06e-02","1 to 2"
"tnm_stageI",1.2,"6.88e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.30e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.27e-01","0.8 to 6.4"
"tnm_stageIV",3.4,"4.93e-02","1 to 11.9"
"TMB.cathigh",0.7,"3.14e-02","0.5 to 1"
"PDL1.catmed",0.5,"5.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.94e-05","0.2 to 0.6"
"PDL1",1,"5.19e-01","1 to 1"
"age.cat>=65",1.8,"1.03e-03","1.3 to 2.6"
"gendermale",1.4,"4.91e-02","1 to 2"
"tnm_stageI",1.3,"6.74e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.32e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.88e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.24e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.63e-02","1 to 12"
"TMB.cathigh",0.6,"8.08e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.43e-04","0.3 to 0.7"
"PDL1.cathigh",0.3,"4.20e-05","0.2 to 0.6"
"silent.catmed",0.6,"2.25e-02","0.4 to 0.9"
"silent.cathigh",0.8,"4.38e-01","0.4 to 1.5"
"age.cat>=65",1.8,"1.02e-03","1.3 to 2.6"
"gendermale",1.4,"4.50e-02","1 to 2"
"tnm_stageI",1.6,"3.87e-01","0.5 to 4.8"
"tnm_stageI/II NOS",0.5,"4.01e-01","0.1 to 2.5"
"tnm_stageII",1.9,"2.54e-01","0.6 to 5.4"
"tnm_stageIII",2.9,"5.15e-02","1 to 8.3"
"tnm_stageIV",4.9,"1.37e-02","1.4 to 17.3"
"TMB.cathigh",0.7,"1.26e-01","0.4 to 1.1"
"PDL1.catmed",0.5,"1.68e-03","0.3 to 0.8"
"PDL1.cathigh",0.4,"2.38e-04","0.2 to 0.7"
"missense.catmed",0.5,"3.18e-03","0.3 to 0.8"
"missense.cathigh",0.6,"1.00e-01","0.3 to 1.1"
"age.cat>=65",1.8,"1.00e-03","1.3 to 2.6"
"gendermale",1.5,"3.37e-02","1 to 2.1"
"tnm_stageI",1.8,"2.97e-01","0.6 to 5.3"
"tnm_stageI/II NOS",0.6,"4.84e-01","0.1 to 2.8"
"tnm_stageII",2,"1.94e-01","0.7 to 6"
"tnm_stageIII",3.1,"3.91e-02","1.1 to 8.8"
"tnm_stageIV",5.3,"1.01e-02","1.5 to 18.8"
"TMB.cathigh",0.8,"3.29e-01","0.5 to 1.3"
"PDL1.catmed",0.5,"2.65e-03","0.4 to 0.8"
"PDL1.cathigh",0.4,"2.53e-04","0.3 to 0.7"
"nonsense.catmed",0.5,"7.54e-03","0.3 to 0.8"
"nonsense.cathigh",0.8,"6.20e-01","0.4 to 1.7"
"age.cat>=65",1.8,"1.00e-03","1.3 to 2.6"
"gendermale",1.4,"3.75e-02","1 to 2.1"
"tnm_stageI",1.7,"3.63e-01","0.6 to 4.9"
"tnm_stageI/II NOS",0.6,"5.78e-01","0.1 to 3.2"
"tnm_stageII",1.9,"2.52e-01","0.6 to 5.4"
"tnm_stageIII",3.1,"3.87e-02","1.1 to 8.8"
"tnm_stageIV",5.3,"9.67e-03","1.5 to 18.7"
"TMB.cathigh",0.7,"1.22e-01","0.4 to 1.1"
"PDL1.catmed",0.5,"1.75e-03","0.3 to 0.8"
"PDL1.cathigh",0.4,"1.47e-04","0.2 to 0.6"
"frameshift.catmed",0.7,"7.64e-02","0.5 to 1"
"frameshift.cathigh",0.8,"2.65e-01","0.5 to 1.2"
"age.cat>=65",1.8,"9.53e-04","1.3 to 2.6"
"gendermale",1.4,"6.35e-02","1 to 2"
"tnm_stageI",1.2,"7.81e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.58e-01","0.1 to 2"
"tnm_stageII",1.4,"5.34e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.34e-01","0.8 to 6.3"
"tnm_stageIV",3.1,"7.74e-02","0.9 to 10.5"
"TMB.cathigh",0.7,"5.09e-02","0.5 to 1"
"PDL1.catmed",0.5,"3.46e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.01e-05","0.2 to 0.6"
"total.catmed",0.5,"1.65e-03","0.3 to 0.8"
"total.cathigh",0.6,"1.07e-01","0.3 to 1.1"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.5,"3.25e-02","1 to 2.1"
"tnm_stageI",1.8,"2.77e-01","0.6 to 5.5"
"tnm_stageI/II NOS",0.6,"4.94e-01","0.1 to 2.8"
"tnm_stageII",2.1,"1.78e-01","0.7 to 6.1"
"tnm_stageIII",3.1,"3.50e-02","1.1 to 9"
"tnm_stageIV",5.5,"8.53e-03","1.5 to 19.5"
"TMB.cathigh",0.8,"3.22e-01","0.5 to 1.3"
"PDL1.catmed",0.5,"2.59e-03","0.4 to 0.8"
"PDL1.cathigh",0.4,"2.72e-04","0.3 to 0.7"
"GZMA.catmed",0.8,"4.04e-01","0.6 to 1.3"
"GZMA.cathigh",0.5,"1.36e-02","0.3 to 0.9"
"age.cat>=65",1.9,"7.47e-04","1.3 to 2.7"
"gendermale",1.4,"8.13e-02","1 to 1.9"
"tnm_stageI",1.2,"7.46e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.55e-01","0.1 to 1.9"
"tnm_stageII",1.2,"7.30e-01","0.4 to 3.5"
"tnm_stageIII",2,"1.88e-01","0.7 to 5.8"
"tnm_stageIV",3.6,"4.43e-02","1 to 12.2"
"TMB.cathigh",0.6,"1.07e-03","0.4 to 0.8"
"PDL1.catmed",0.6,"2.11e-02","0.4 to 0.9"
"PDL1.cathigh",0.5,"2.02e-02","0.3 to 0.9"
"PRF1.catmed",0.6,"2.84e-02","0.4 to 1"
"PRF1.cathigh",0.5,"6.89e-03","0.3 to 0.8"
"age.cat>=65",1.9,"3.75e-04","1.3 to 2.8"
"gendermale",1.5,"2.77e-02","1 to 2.1"
"tnm_stageI",1.1,"7.98e-01","0.4 to 3.3"
"tnm_stageI/II NOS",0.4,"2.06e-01","0.1 to 1.7"
"tnm_stageII",1.2,"7.21e-01","0.4 to 3.5"
"tnm_stageIII",2,"1.85e-01","0.7 to 5.7"
"tnm_stageIV",3.5,"4.64e-02","1 to 12"
"TMB.cathigh",0.6,"2.45e-03","0.4 to 0.8"
"PDL1.catmed",0.6,"1.55e-02","0.4 to 0.9"
"PDL1.cathigh",0.5,"1.28e-02","0.3 to 0.9"
"nmdptc_max.catmed",0.7,"5.83e-02","0.4 to 1"
"nmdptc_max.cathigh",0.9,"7.07e-01","0.6 to 1.5"
"age.cat>=65",1.8,"1.64e-03","1.2 to 2.5"
"gendermale",1.5,"3.10e-02","1 to 2.1"
"tnm_stageI",1.4,"5.19e-01","0.5 to 4.2"
"tnm_stageI/II NOS",0.5,"3.82e-01","0.1 to 2.4"
"tnm_stageII",1.7,"3.21e-01","0.6 to 5"
"tnm_stageIII",2.7,"6.45e-02","0.9 to 7.9"
"tnm_stageIV",4.6,"1.82e-02","1.3 to 16.4"
"TMB.cathigh",0.7,"3.98e-02","0.5 to 1"
"PDL1.catmed",0.5,"6.46e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"8.30e-05","0.2 to 0.6"
"nmdptc_n_decayed.catmed",1.3,"2.72e-01","0.8 to 1.9"
"nmdptc_n_decayed.cathigh",1.7,"4.42e-02","1 to 2.9"
"age.cat>=65",1.8,"1.08e-03","1.3 to 2.6"
"gendermale",1.4,"5.48e-02","1 to 2"
"tnm_stageI",1.2,"7.80e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.3,"5.86e-01","0.5 to 3.9"
"tnm_stageIII",2.1,"1.62e-01","0.7 to 6.1"
"tnm_stageIV",3.2,"6.50e-02","0.9 to 11.1"
"TMB.cathigh",0.5,"7.43e-04","0.3 to 0.7"
"PDL1.catmed",0.5,"2.99e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.80e-05","0.2 to 0.6"
"nmdptc_frac_decayed.catmed",1.2,"3.13e-01","0.8 to 1.9"
"nmdptc_frac_decayed.cathigh",1,"8.33e-01","0.6 to 1.5"
"age.cat>=65",1.9,"7.37e-04","1.3 to 2.7"
"gendermale",1.4,"6.53e-02","1 to 2"
"tnm_stageI",1.2,"6.96e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.85e-01","0.1 to 2.1"
"tnm_stageII",1.4,"5.03e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.42e-01","0.8 to 6.5"
"tnm_stageIV",3.7,"3.99e-02","1.1 to 12.9"
"TMB.cathigh",0.6,"2.82e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"2.72e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.21e-05","0.2 to 0.6"
"nmdptc_med.catmed",1,"9.44e-01","0.7 to 1.5"
"nmdptc_med.cathigh",1.3,"2.31e-01","0.8 to 2.1"
"age.cat>=65",1.8,"2.05e-03","1.2 to 2.5"
"gendermale",1.4,"5.70e-02","1 to 2"
"tnm_stageI",1.2,"7.32e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.23e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.10e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.50e-01","0.8 to 6.1"
"tnm_stageIV",3.3,"5.54e-02","1 to 11.5"
"TMB.cathigh",0.6,"7.48e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"1.57e-03","0.3 to 0.8"
"PDL1.cathigh",0.4,"2.11e-04","0.2 to 0.6"
"nmdptc_med.wt.catmed",1.2,"4.39e-01","0.8 to 1.8"
"nmdptc_med.wt.cathigh",1.3,"3.01e-01","0.8 to 2"
"age.cat>=65",1.8,"1.11e-03","1.3 to 2.6"
"gendermale",1.4,"5.17e-02","1 to 2"
"tnm_stageI",1.1,"8.45e-01","0.4 to 3.3"
"tnm_stageI/II NOS",0.3,"1.83e-01","0.1 to 1.7"
"tnm_stageII",1.3,"6.26e-01","0.4 to 3.8"
"tnm_stageIII",2,"2.07e-01","0.7 to 5.8"
"tnm_stageIV",3.2,"6.40e-02","0.9 to 11.2"
"TMB.cathigh",0.6,"9.99e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"1.53e-03","0.3 to 0.8"
"PDL1.cathigh",0.4,"2.02e-04","0.2 to 0.6"
"nmdptc_mean.catmed",0.9,"5.01e-01","0.6 to 1.3"
"nmdptc_mean.cathigh",1,"9.24e-01","0.7 to 1.6"
"age.cat>=65",1.8,"1.11e-03","1.3 to 2.6"
"gendermale",1.4,"6.18e-02","1 to 2"
"tnm_stageI",1.2,"7.64e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.12e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.65e-01","0.5 to 3.9"
"tnm_stageIII",2.1,"1.62e-01","0.7 to 6"
"tnm_stageIV",3.1,"7.67e-02","0.9 to 11.1"
"TMB.cathigh",0.6,"6.64e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"7.20e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"8.73e-05","0.2 to 0.6"
"nmdptc_mean.wt.catmed",1.3,"2.32e-01","0.8 to 2"
"nmdptc_mean.wt.cathigh",1,"8.49e-01","0.6 to 1.5"
"age.cat>=65",1.8,"1.12e-03","1.3 to 2.6"
"gendermale",1.4,"5.92e-02","1 to 2"
"tnm_stageI",1.2,"7.31e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.77e-01","0.1 to 2"
"tnm_stageII",1.4,"5.07e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.39e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.33e-02","1 to 12.4"
"TMB.cathigh",0.5,"1.86e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"2.69e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.47e-05","0.2 to 0.6"
"nmdfs_max.catmed",1.2,"3.93e-01","0.8 to 1.9"
"nmdfs_max.cathigh",1.3,"2.17e-01","0.9 to 2"
"age.cat>=65",1.8,"1.22e-03","1.3 to 2.6"
"gendermale",1.4,"4.59e-02","1 to 2"
"tnm_stageI",1.2,"7.62e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.25e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.64e-01","0.5 to 3.9"
"tnm_stageIII",2.1,"1.52e-01","0.8 to 6.1"
"tnm_stageIV",3.4,"4.88e-02","1 to 11.8"
"TMB.cathigh",0.6,"4.90e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"9.69e-04","0.3 to 0.8"
"PDL1.cathigh",0.4,"1.46e-04","0.2 to 0.6"
"nmdfs_n_decayed.catmed",0.9,"6.73e-01","0.6 to 1.4"
"nmdfs_n_decayed.cathigh",1.2,"3.83e-01","0.8 to 1.7"
"age.cat>=65",1.8,"1.18e-03","1.3 to 2.6"
"gendermale",1.4,"5.47e-02","1 to 2"
"tnm_stageI",1.3,"6.59e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"3.00e-01","0.1 to 2.1"
"tnm_stageII",1.5,"4.42e-01","0.5 to 4.4"
"tnm_stageIII",2.3,"1.17e-01","0.8 to 6.5"
"tnm_stageIV",3.5,"4.42e-02","1 to 12.1"
"TMB.cathigh",0.6,"1.35e-02","0.4 to 0.9"
"PDL1.catmed",0.5,"6.32e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.10e-05","0.2 to 0.6"
"nmdfs_frac_decayed.catmed",1.1,"6.15e-01","0.7 to 1.8"
"nmdfs_frac_decayed.cathigh",1.1,"5.60e-01","0.8 to 1.7"
"age.cat>=65",1.8,"9.41e-04","1.3 to 2.6"
"gendermale",1.4,"4.80e-02","1 to 2"
"tnm_stageI",1.2,"7.22e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.20e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.50e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.49e-01","0.8 to 6.2"
"tnm_stageIV",3.4,"5.04e-02","1 to 11.8"
"TMB.cathigh",0.6,"8.12e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.28e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.63e-05","0.2 to 0.6"
"nmdfs_med.catmed",1.3,"1.95e-01","0.9 to 2"
"nmdfs_med.cathigh",1.3,"2.09e-01","0.9 to 2.1"
"age.cat>=65",1.8,"8.42e-04","1.3 to 2.6"
"gendermale",1.4,"4.07e-02","1 to 2"
"tnm_stageI",1.2,"7.98e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.3,"1.85e-01","0.1 to 1.7"
"tnm_stageII",1.3,"6.22e-01","0.5 to 3.8"
"tnm_stageIII",2,"1.81e-01","0.7 to 5.8"
"tnm_stageIV",3.4,"5.39e-02","1 to 11.5"
"TMB.cathigh",0.6,"4.46e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"6.06e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.86e-05","0.2 to 0.6"
"nmdfs_med.wt.catmed",1,"9.35e-01","0.7 to 1.5"
"nmdfs_med.wt.cathigh",1.1,"8.14e-01","0.7 to 1.6"
"age.cat>=65",1.8,"9.97e-04","1.3 to 2.6"
"gendermale",1.4,"5.45e-02","1 to 2"
"tnm_stageI",1.2,"6.96e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.40e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.08e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.37e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.75e-02","1 to 12"
"TMB.cathigh",0.6,"8.93e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.17e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.35e-05","0.2 to 0.6"
"nmdfs_mean.catmed",1.2,"3.34e-01","0.8 to 1.9"
"nmdfs_mean.cathigh",1.3,"2.61e-01","0.8 to 2"
"age.cat>=65",1.8,"8.44e-04","1.3 to 2.6"
"gendermale",1.4,"4.55e-02","1 to 2"
"tnm_stageI",1.2,"7.48e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.08e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.56e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.61e-01","0.7 to 6"
"tnm_stageIV",3.5,"4.86e-02","1 to 11.8"
"TMB.cathigh",0.6,"6.09e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.74e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.57e-05","0.2 to 0.6"
"nmdfs_mean.wt.catmed",1,"8.87e-01","0.7 to 1.6"
"nmdfs_mean.wt.cathigh",1.1,"6.00e-01","0.7 to 1.7"
"age.cat>=65",1.8,"1.05e-03","1.3 to 2.6"
"gendermale",1.4,"5.19e-02","1 to 2"
"tnm_stageI",1.2,"7.05e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.41e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.08e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.39e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.77e-02","1 to 11.9"
"TMB.cathigh",0.6,"9.43e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.26e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.86e-05","0.2 to 0.6"
"nmdns_max.catmed",0.7,"5.60e-02","0.4 to 1"
"nmdns_max.cathigh",0.9,"6.48e-01","0.6 to 1.4"
"age.cat>=65",1.8,"1.15e-03","1.3 to 2.6"
"gendermale",1.4,"4.37e-02","1 to 2"
"tnm_stageI",1.3,"6.29e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.5,"3.33e-01","0.1 to 2.2"
"tnm_stageII",1.6,"4.00e-01","0.5 to 4.6"
"tnm_stageIII",2.5,"8.68e-02","0.9 to 7.3"
"tnm_stageIV",4.3,"2.22e-02","1.2 to 15.1"
"TMB.cathigh",0.7,"6.16e-02","0.5 to 1"
"PDL1.catmed",0.5,"3.92e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.43e-05","0.2 to 0.6"
"nmdns_n_decayed.catmed",1,"8.91e-01","0.7 to 1.5"
"nmdns_n_decayed.cathigh",1.4,"1.37e-01","0.9 to 2.2"
"age.cat>=65",1.7,"2.75e-03","1.2 to 2.5"
"gendermale",1.4,"5.33e-02","1 to 2"
"tnm_stageI",1.5,"4.85e-01","0.5 to 4.4"
"tnm_stageI/II NOS",0.5,"4.19e-01","0.1 to 2.6"
"tnm_stageII",1.8,"2.98e-01","0.6 to 5.2"
"tnm_stageIII",2.8,"6.31e-02","0.9 to 8.1"
"tnm_stageIV",4.2,"2.48e-02","1.2 to 14.9"
"TMB.cathigh",0.6,"4.21e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"8.29e-04","0.3 to 0.8"
"PDL1.cathigh",0.4,"9.94e-05","0.2 to 0.6"
"nmdns_frac_decayed.catmed",1.3,"1.98e-01","0.9 to 2"
"nmdns_frac_decayed.cathigh",1.1,"5.97e-01","0.7 to 1.8"
"age.cat>=65",1.8,"1.01e-03","1.3 to 2.6"
"gendermale",1.4,"5.92e-02","1 to 2"
"tnm_stageI",1.2,"7.52e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.69e-01","0.1 to 2"
"tnm_stageII",1.4,"5.13e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.42e-01","0.8 to 6.3"
"tnm_stageIV",3.7,"3.85e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"3.15e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"6.75e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"1.06e-04","0.2 to 0.6"
"nmdns_med.catmed",1.2,"4.26e-01","0.8 to 1.8"
"nmdns_med.cathigh",1.5,"9.19e-02","0.9 to 2.5"
"age.cat>=65",1.8,"1.74e-03","1.2 to 2.5"
"gendermale",1.4,"5.17e-02","1 to 2"
"tnm_stageI",1.4,"5.79e-01","0.5 to 4"
"tnm_stageI/II NOS",0.4,"3.05e-01","0.1 to 2.1"
"tnm_stageII",1.7,"3.57e-01","0.6 to 4.8"
"tnm_stageIII",2.5,"8.97e-02","0.9 to 7.1"
"tnm_stageIV",3.9,"3.11e-02","1.1 to 13.8"
"TMB.cathigh",0.6,"1.41e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"4.71e-03","0.4 to 0.8"
"PDL1.cathigh",0.4,"5.45e-04","0.3 to 0.7"
"nmdns_med.wt.catmed",1.4,"8.45e-02","1 to 2.2"
"nmdns_med.wt.cathigh",1.3,"3.36e-01","0.8 to 2"
"age.cat>=65",1.8,"1.03e-03","1.3 to 2.6"
"gendermale",1.4,"6.07e-02","1 to 2"
"tnm_stageI",1.2,"7.44e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.17e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.35e-01","0.5 to 4"
"tnm_stageIII",2.3,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.66e-02","1 to 12.2"
"TMB.cathigh",0.6,"3.08e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"1.17e-03","0.3 to 0.8"
"PDL1.cathigh",0.4,"1.38e-04","0.2 to 0.6"
"nmdns_mean.catmed",0.8,"3.38e-01","0.6 to 1.2"
"nmdns_mean.cathigh",1.3,"2.94e-01","0.8 to 2"
"age.cat>=65",1.8,"1.54e-03","1.2 to 2.6"
"gendermale",1.4,"5.73e-02","1 to 2"
"tnm_stageI",1.4,"5.58e-01","0.5 to 4.1"
"tnm_stageI/II NOS",0.4,"3.04e-01","0.1 to 2.1"
"tnm_stageII",1.6,"3.86e-01","0.5 to 4.7"
"tnm_stageIII",2.4,"9.75e-02","0.8 to 7"
"tnm_stageIV",3.7,"4.35e-02","1 to 12.9"
