"var","hr","pval","hr_ci95"
"tnm_stageIII",1.5,"2.01e-01","0.8 to 2.6"
"tnm_stageIV",1.7,"4.74e-01","0.4 to 7.5"
"TMB.cathigh",0.9,"7.52e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.29e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.84e-01","0.5 to 1.7"
"nmdns_med.wt.catmed",0.7,"2.86e-01","0.4 to 1.3"
"nmdns_med.wt.cathigh",0.7,"3.02e-01","0.4 to 1.3"
"age.cat>=65",1.3,"3.42e-01","0.8 to 2.1"
"gendermale",1.7,"5.85e-02","1 to 2.9"
"tnm_stageII",1.2,"6.26e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.94e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.65e-01","0.4 to 7.6"
"TMB.cathigh",0.9,"7.94e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.30e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.97e-01","0.5 to 1.7"
"nmdns_mean.catmed",0.8,"5.08e-01","0.5 to 1.4"
"nmdns_mean.cathigh",0.6,"1.48e-01","0.3 to 1.2"
"age.cat>=65",1.2,"4.67e-01","0.7 to 2"
"gendermale",1.6,"7.14e-02","1 to 2.8"
"tnm_stageII",1.1,"6.88e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.07e-01","0.8 to 2.6"
"tnm_stageIV",2,"3.74e-01","0.4 to 8.7"
"TMB.cathigh",0.9,"7.84e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.00e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.27e-01","0.5 to 1.7"
"nmdns_mean.wt.catmed",0.7,"1.52e-01","0.4 to 1.2"
"nmdns_mean.wt.cathigh",0.6,"1.29e-01","0.3 to 1.1"
"age.cat>=65",1.3,"3.15e-01","0.8 to 2.2"
"gendermale",1.6,"7.26e-02","1 to 2.8"
"tnm_stageII",1.2,"5.93e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.58e-01","0.8 to 2.8"
"tnm_stageIV",1.8,"4.29e-01","0.4 to 8"
"TMB.cathigh",1,"8.97e-01","0.6 to 1.6"
"PDL1.catmed",0.8,"3.74e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.36e-01","0.5 to 1.7"
